timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
17.00;86.71;10;74381050#0_0;63.37;0.00;14.27;DEFAULT_VEHTYPE;63.36;0.01
17.00;278.62;11;152638972#0_0;35.70;0.00;9.90;DEFAULT_VEHTYPE;5414.82;2861.81
17.00;281.75;13;152638972#0_0;12.48;0.00;4.98;DEFAULT_VEHTYPE;5437.62;2857.38
17.00;89.66;14;74381050#0_0;15.93;0.00;5.18;DEFAULT_VEHTYPE;15.95;-1.51
17.00;89.66;15;74381050#0_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;5.11;-1.57
17.00;74.75;2;74381050#0_0;214.13;0.00;25.67;DEFAULT_VEHTYPE;211.79;25.14
17.00;274.69;4;152638972#0_0;127.59;0.00;20.90;DEFAULT_VEHTYPE;5323.51;2872.09
17.00;276.00;6;152638972#0_0;85.18;0.00;17.07;DEFAULT_VEHTYPE;5365.77;2868.26
18.00;259.15;0;152638972#0_0;343.68;0.00;32.88;DEFAULT_VEHTYPE;5108.34;2858.56
18.00;265.97;1;152638972#0_0;237.03;0.00;28.91;DEFAULT_VEHTYPE;5214.13;2871.68
18.00;84.56;10;74381050#0_0;78.96;0.00;15.59;DEFAULT_VEHTYPE;78.92;1.10
18.00;278.62;11;152638972#0_0;47.42;0.00;11.72;DEFAULT_VEHTYPE;5403.23;2863.56
18.00;281.75;13;152638972#0_0;19.75;0.00;7.27;DEFAULT_VEHTYPE;5430.50;2858.86
18.00;89.66;14;74381050#0_0;22.75;0.00;6.81;DEFAULT_VEHTYPE;22.77;-1.47
18.00;89.66;15;74381050#0_0;6.59;0.00;1.49;DEFAULT_VEHTYPE;6.60;-1.56
18.00;72.61;2;74381050#0_0;242.05;0.00;27.92;DEFAULT_VEHTYPE;238.45;33.47
18.00;271.61;4;152638972#0_0;150.94;0.00;23.35;DEFAULT_VEHTYPE;5300.17;2872.90
18.00;275.18;6;152638972#0_0;104.02;0.00;18.85;DEFAULT_VEHTYPE;5347.01;2870.16
19.00;257.10;0;152638972#0_0;375.97;0.00;32.29;DEFAULT_VEHTYPE;5076.69;2852.12
19.00;264.61;1;152638972#0_0;265.86;0.00;28.83;DEFAULT_VEHTYPE;5185.39;2869.29
19.00;83.90;10;74381050#0_0;96.57;0.00;17.61;DEFAULT_VEHTYPE;96.44;2.97
19.00;278.62;11;152638972#0_0;61.01;0.00;13.59;DEFAULT_VEHTYPE;5389.79;2865.60
19.00;281.75;13;152638972#0_0;29.59;0.00;9.84;DEFAULT_VEHTYPE;5420.86;2860.87
19.00;89.66;14;74381050#0_0;31.64;0.00;8.90;DEFAULT_VEHTYPE;31.67;-1.41
19.00;89.66;15;74381050#0_0;9.69;0.00;3.10;DEFAULT_VEHTYPE;9.70;-1.54
19.00;69.60;2;74381050#0_0;272.49;0.00;30.44;DEFAULT_VEHTYPE;267.15;43.63
19.00;270.46;4;152638972#0_0;176.56;0.00;25.61;DEFAULT_VEHTYPE;5274.56;2873.42
19.00;274.69;6;152638972#0_0;124.80;0.00;20.77;DEFAULT_VEHTYPE;5326.30;2871.86
20.00;254.74;0;152638972#0_0;408.38;0.00;32.41;DEFAULT_VEHTYPE;5045.19;2844.47
20.00;263.52;1;152638972#0_0;294.67;0.00;28.80;DEFAULT_VEHTYPE;5156.73;2866.30
20.00;81.57;10;74381050#0_0;115.99;0.00;19.42;DEFAULT_VEHTYPE;115.72;5.34
20.00;276.00;11;152638972#0_0;76.45;0.00;15.44;DEFAULT_VEHTYPE;5374.45;2867.35
20.00;278.62;13;152638972#0_0;41.92;0.00;12.33;DEFAULT_VEHTYPE;5408.67;2862.74
20.00;87.79;14;74381050#0_0;42.42;0.00;10.78;DEFAULT_VEHTYPE;42.45;-1.19
20.00;89.66;15;74381050#0_0;15.27;0.00;5.58;DEFAULT_VEHTYPE;15.29;-1.51
20.00;89.66;18;74381050#0_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;5.11;-1.57
20.00;67.44;2;74381050#0_0;304.09;0.00;31.60;DEFAULT_VEHTYPE;296.50;55.34
20.00;268.49;4;152638972#0_0;203.57;0.00;27.01;DEFAULT_VEHTYPE;5247.55;2873.47
20.00;271.61;6;152638972#0_0;147.28;0.00;22.49;DEFAULT_VEHTYPE;5303.84;2872.80
21.00;253.41;0;152638972#0_0;441.33;0.00;32.95;DEFAULT_VEHTYPE;5013.46;2835.55
21.00;260.36;1;152638972#0_0;323.55;0.00;28.89;DEFAULT_VEHTYPE;5128.15;2862.10
21.00;81.57;10;74381050#0_0;137.31;0.00;21.32;DEFAULT_VEHTYPE;136.81;8.46
21.00;276.00;11;152638972#0_0;93.75;0.00;17.30;DEFAULT_VEHTYPE;5357.23;2869.16
21.00;278.62;13;152638972#0_0;56.04;0.00;14.11;DEFAULT_VEHTYPE;5394.71;2864.86
21.00;86.71;14;74381050#0_0;54.60;0.00;12.18;DEFAULT_VEHTYPE;54.61;-0.49
21.00;89.66;15;74381050#0_0;22.71;0.00;7.44;DEFAULT_VEHTYPE;22.73;-1.47
21.00;89.66;18;74381050#0_0;7.44;0.00;2.34;DEFAULT_VEHTYPE;7.45;-1.56
21.00;65.22;2;74381050#0_0;335.56;0.00;31.47;DEFAULT_VEHTYPE;325.21;68.27
21.00;281.75;21;152638972#0_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;5444.85;2855.88
21.00;265.97;4;152638972#0_0;232.42;0.00;28.85;DEFAULT_VEHTYPE;5218.72;2872.00
21.00;270.46;6;152638972#0_0;171.96;0.00;24.68;DEFAULT_VEHTYPE;5279.16;2873.38
22.00;251.87;0;152638972#0_0;473.29;0.00;31.96;DEFAULT_VEHTYPE;4982.98;2825.91
22.00;259.15;1;152638972#0_0;351.73;0.00;28.18;DEFAULT_VEHTYPE;5100.43;2857.04
22.00;79.57;10;74381050#0_0;161.02;0.00;23.72;DEFAULT_VEHTYPE;160.15;12.76
22.00;274.69;11;152638972#0_0;113.08;0.00;19.32;DEFAULT_VEHTYPE;5337.99;2870.90
22.00;276.00;13;152638972#0_0;72.43;0.00;16.39;DEFAULT_VEHTYPE;5378.45;2866.93
22.00;86.71;14;74381050#0_0;68.43;0.00;13.82;DEFAULT_VEHTYPE;68.42;0.31
22.00;89.66;15;74381050#0_0;31.95;0.00;9.24;DEFAULT_VEHTYPE;31.98;-1.41
22.00;89.66;18;74381050#0_0;11.37;0.00;3.93;DEFAULT_VEHTYPE;11.39;-1.53
22.00;61.80;2;74381050#0_0;367.00;0.00;31.44;DEFAULT_VEHTYPE;353.23;82.52
22.00;281.75;21;152638972#0_0;7.63;0.00;2.53;DEFAULT_VEHTYPE;5442.37;2856.39
22.00;264.61;4;152638972#0_0;263.58;0.00;31.15;DEFAULT_VEHTYPE;5187.66;2869.51
22.00;270.46;6;152638972#0_0;198.87;0.00;26.91;DEFAULT_VEHTYPE;5252.24;2873.60
23.00;249.01;0;152638972#0_0;506.43;0.00;33.14;DEFAULT_VEHTYPE;4951.75;2814.82
23.00;257.10;1;152638972#0_0;380.40;0.00;28.67;DEFAULT_VEHTYPE;5072.37;2851.13
23.00;78.08;10;74381050#0_0;186.98;0.00;25.95;DEFAULT_VEHTYPE;185.57;18.06
23.00;272.05;11;152638972#0_0;134.70;0.00;21.62;DEFAULT_VEHTYPE;5316.42;2872.44
23.00;276.00;13;152638972#0_0;90.61;0.00;18.19;DEFAULT_VEHTYPE;5360.36;2868.83
23.00;83.90;14;74381050#0_0;84.17;0.00;15.75;DEFAULT_VEHTYPE;84.11;1.65
23.00;87.17;15;74381050#0_0;43.47;0.00;11.52;DEFAULT_VEHTYPE;43.49;-1.13
23.00;89.66;18;74381050#0_0;16.73;0.00;5.35;DEFAULT_VEHTYPE;16.74;-1.50
23.00;89.66;19;74381050#0_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;5.11;-1.57
23.00;59.60;2;74381050#0_0;398.44;0.00;31.44;DEFAULT_VEHTYPE;380.59;98.03
23.00;281.75;21;152638972#0_0;12.63;0.00;5.00;DEFAULT_VEHTYPE;5437.48;2857.41
23.00;281.75;22;152638972#0_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;5444.85;2855.88
23.00;263.52;4;152638972#0_0;296.83;0.00;33.26;DEFAULT_VEHTYPE;5154.58;2866.05
23.00;265.97;6;152638972#0_0;228.38;0.00;29.50;DEFAULT_VEHTYPE;5222.76;2872.29
24.00;248.05;0;152638972#0_0;538.69;0.00;32.26;DEFAULT_VEHTYPE;4921.82;2802.75
24.00;254.74;1;152638972#0_0;408.96;0.00;28.56;DEFAULT_VEHTYPE;5044.63;2844.32
24.00;74.75;10;74381050#0_0;212.45;0.00;25.47;DEFAULT_VEHTYPE;210.16;24.69
24.00;271.61;11;152638972#0_0;157.64;0.00;22.95;DEFAULT_VEHTYPE;5293.48;2873.09
24.00;274.69;13;152638972#0_0;111.18;0.00;20.57;DEFAULT_VEHTYPE;5339.88;2870.75
24.00;83.90;14;74381050#0_0;102.03;0.00;17.86;DEFAULT_VEHTYPE;101.87;3.55
24.00;86.71;15;74381050#0_0;56.36;0.00;12.89;DEFAULT_VEHTYPE;56.37;-0.39
24.00;89.66;18;74381050#0_0;24.39;0.00;7.66;DEFAULT_VEHTYPE;24.41;-1.46
24.00;89.66;19;74381050#0_0;7.48;0.00;2.38;DEFAULT_VEHTYPE;7.50;-1.56
24.00;56.92;2;74381050#0_0;429.28;0.00;30.83;DEFAULT_VEHTYPE;406.73;114.39
24.00;281.75;21;152638972#0_0;19.81;0.00;7.19;DEFAULT_VEHTYPE;5430.43;2858.88
24.00;281.75;22;152638972#0_0;5.50;0.00;0.40;DEFAULT_VEHTYPE;5444.46;2855.96
